2024-05-20 09:40:04,013 INFO    StreamThr :99544 [internal.py:wandb_internal():86] W&B internal server running at pid: 99544, started at: 2024-05-20 09:40:04.012766
2024-05-20 09:40:04,014 DEBUG   HandlerThread:99544 [handler.py:handle_request():146] handle_request: status
2024-05-20 09:40:04,015 INFO    WriterThread:99544 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240520_094004-2oym9kmz/run-2oym9kmz.wandb
2024-05-20 09:40:04,016 DEBUG   SenderThread:99544 [sender.py:send():379] send: header
2024-05-20 09:40:04,018 DEBUG   SenderThread:99544 [sender.py:send():379] send: run
2024-05-20 09:40:04,624 INFO    SenderThread:99544 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240520_094004-2oym9kmz/files
2024-05-20 09:40:04,624 INFO    SenderThread:99544 [sender.py:_start_run_threads():1124] run started: 2oym9kmz with start time 1716187204.012788
2024-05-20 09:40:04,630 DEBUG   HandlerThread:99544 [handler.py:handle_request():146] handle_request: check_version
2024-05-20 09:40:04,631 DEBUG   SenderThread:99544 [sender.py:send_request():406] send_request: check_version
2024-05-20 09:40:04,878 DEBUG   HandlerThread:99544 [handler.py:handle_request():146] handle_request: run_start
2024-05-20 09:40:04,886 DEBUG   HandlerThread:99544 [system_info.py:__init__():26] System info init
2024-05-20 09:40:04,886 DEBUG   HandlerThread:99544 [system_info.py:__init__():41] System info init done
2024-05-20 09:40:04,886 INFO    HandlerThread:99544 [system_monitor.py:start():194] Starting system monitor
2024-05-20 09:40:04,887 INFO    SystemMonitor:99544 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-20 09:40:04,887 INFO    HandlerThread:99544 [system_monitor.py:probe():214] Collecting system info
2024-05-20 09:40:04,887 INFO    SystemMonitor:99544 [interfaces.py:start():190] Started cpu monitoring
