2024-05-16 22:38:39,376 INFO    StreamThr :4666 [internal.py:wandb_internal():86] W&B internal server running at pid: 4666, started at: 2024-05-16 22:38:39.376434
2024-05-16 22:38:39,378 DEBUG   HandlerThread:4666 [handler.py:handle_request():146] handle_request: status
2024-05-16 22:38:39,379 INFO    WriterThread:4666 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_223839-4efvh6xt/run-4efvh6xt.wandb
2024-05-16 22:38:39,379 DEBUG   SenderThread:4666 [sender.py:send():379] send: header
2024-05-16 22:38:39,382 DEBUG   SenderThread:4666 [sender.py:send():379] send: run
2024-05-16 22:38:39,994 INFO    SenderThread:4666 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_223839-4efvh6xt/files
2024-05-16 22:38:39,994 INFO    SenderThread:4666 [sender.py:_start_run_threads():1124] run started: 4efvh6xt with start time 1715888319.376551
2024-05-16 22:38:40,002 DEBUG   HandlerThread:4666 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 22:38:40,002 DEBUG   SenderThread:4666 [sender.py:send_request():406] send_request: check_version
2024-05-16 22:38:40,242 DEBUG   HandlerThread:4666 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 22:38:40,250 DEBUG   HandlerThread:4666 [system_info.py:__init__():26] System info init
2024-05-16 22:38:40,250 DEBUG   HandlerThread:4666 [system_info.py:__init__():41] System info init done
2024-05-16 22:38:40,250 INFO    HandlerThread:4666 [system_monitor.py:start():194] Starting system monitor
2024-05-16 22:38:40,250 INFO    SystemMonitor:4666 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 22:38:40,251 INFO    HandlerThread:4666 [system_monitor.py:probe():214] Collecting system info
2024-05-16 22:38:40,251 INFO    SystemMonitor:4666 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 22:38:40,252 INFO    SystemMonitor:4666 [interfaces.py:start():190] Started disk monitoring
2024-05-16 22:38:40,252 INFO    SystemMonitor:4666 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 22:38:40,253 INFO    SystemMonitor:4666 [interfaces.py:start():190] Started memory monitoring
2024-05-16 22:38:40,254 INFO    SystemMonitor:4666 [interfaces.py:start():190] Started network monitoring
2024-05-16 22:38:40,258 DEBUG   HandlerThread:4666 [system_info.py:probe():150] Probing system
