2024-05-26 22:03:33,395 INFO    StreamThr :219363 [internal.py:wandb_internal():86] W&B internal server running at pid: 219363, started at: 2024-05-26 22:03:33.395467
2024-05-26 22:03:33,398 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: status
2024-05-26 22:03:33,398 INFO    WriterThread:219363 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220333-ukm6bwkt/run-ukm6bwkt.wandb
2024-05-26 22:03:33,398 DEBUG   SenderThread:219363 [sender.py:send():379] send: header
2024-05-26 22:03:33,402 DEBUG   SenderThread:219363 [sender.py:send():379] send: run
2024-05-26 22:03:33,956 INFO    SenderThread:219363 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220333-ukm6bwkt/files
2024-05-26 22:03:33,956 INFO    SenderThread:219363 [sender.py:_start_run_threads():1124] run started: ukm6bwkt with start time 1716750213.395434
2024-05-26 22:03:33,962 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: check_version
2024-05-26 22:03:33,962 DEBUG   SenderThread:219363 [sender.py:send_request():406] send_request: check_version
2024-05-26 22:03:34,255 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: run_start
2024-05-26 22:03:34,263 DEBUG   HandlerThread:219363 [system_info.py:__init__():26] System info init
2024-05-26 22:03:34,263 DEBUG   HandlerThread:219363 [system_info.py:__init__():41] System info init done
2024-05-26 22:03:34,263 INFO    HandlerThread:219363 [system_monitor.py:start():194] Starting system monitor
2024-05-26 22:03:34,263 INFO    SystemMonitor:219363 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-26 22:03:34,264 INFO    HandlerThread:219363 [system_monitor.py:probe():214] Collecting system info
2024-05-26 22:03:34,264 INFO    SystemMonitor:219363 [interfaces.py:start():190] Started cpu monitoring
2024-05-26 22:03:34,265 INFO    SystemMonitor:219363 [interfaces.py:start():190] Started disk monitoring
2024-05-26 22:03:34,265 INFO    SystemMonitor:219363 [interfaces.py:start():190] Started gpu monitoring
2024-05-26 22:03:34,266 INFO    SystemMonitor:219363 [interfaces.py:start():190] Started memory monitoring
2024-05-26 22:03:34,266 INFO    SystemMonitor:219363 [interfaces.py:start():190] Started network monitoring
2024-05-26 22:03:34,276 DEBUG   HandlerThread:219363 [system_info.py:probe():150] Probing system
2024-05-26 22:03:34,277 DEBUG   HandlerThread:219363 [system_info.py:_probe_git():135] Probing git
2024-05-26 22:03:34,282 DEBUG   HandlerThread:219363 [system_info.py:_probe_git():143] Probing git done
2024-05-26 22:03:34,282 DEBUG   HandlerThread:219363 [system_info.py:probe():198] Probing system done
2024-05-26 22:03:34,282 DEBUG   HandlerThread:219363 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.37', 'python': '3.10.13', 'heartbeatAt': '2024-05-26T19:03:34.276595', 'startedAt': '2024-05-26T19:03:33.391373', 'docker': None, 'cuda': None, 'args': ('-d', 'rsna', '-m', 'aeu', '-g', '0', '-f', '1', '--beta', '0.001', '--grad-pen-weight', '0.00001', '--train-weight-decay', '0.00001'), 'state': 'running', 'program': '/home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/train.py', 'codePathLocal': 'train.py', 'codePath': 'reconstruction/train.py', 'git': {'remote': 'https://github.com/caiyu6666/MedIAnomaly.git', 'commit': 'a7874d7cb694f2fc0c28ec6b042f6b832441ad3c'}, 'email': 'ahmad.abbas176@yahoo.com', 'root': '/home/ahmad/Desktop/Graduation Proj/MedIAnomaly', 'host': 'ahmad', 'username': 'ahmad', 'executable': '/home/ahmad/anaconda3/envs/torch/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3.6, 'min': 800.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 3.6, 'min': 800.0, 'max': 4200.0}, {'current': 3.6, 'min': 800.0, 'max': 4200.0}, {'current': 3.6, 'min': 800.0, 'max': 4200.0}, {'current': 3.6, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 146.32369995117188, 'used': 109.61441040039062}}, 'gpu': 'NVIDIA GeForce GTX 1060 3GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1060 3GB', 'memory_total': 3221225472}], 'memory': {'total': 15.52878189086914}}
2024-05-26 22:03:34,282 INFO    HandlerThread:219363 [system_monitor.py:probe():224] Finished collecting system info
2024-05-26 22:03:34,282 INFO    HandlerThread:219363 [system_monitor.py:probe():227] Publishing system info
2024-05-26 22:03:34,282 DEBUG   HandlerThread:219363 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-26 22:03:34,957 INFO    Thread-12 :219363 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220333-ukm6bwkt/files/conda-environment.yaml
2024-05-26 22:03:37,453 DEBUG   HandlerThread:219363 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-26 22:03:37,453 INFO    HandlerThread:219363 [system_monitor.py:probe():229] Finished publishing system info
2024-05-26 22:03:37,455 DEBUG   SenderThread:219363 [sender.py:send():379] send: files
2024-05-26 22:03:37,455 INFO    SenderThread:219363 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-26 22:03:37,558 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: python_packages
2024-05-26 22:03:37,558 DEBUG   SenderThread:219363 [sender.py:send_request():406] send_request: python_packages
2024-05-26 22:03:37,558 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: stop_status
2024-05-26 22:03:37,558 DEBUG   SenderThread:219363 [sender.py:send_request():406] send_request: stop_status
2024-05-26 22:03:37,560 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-26 22:03:37,949 DEBUG   SenderThread:219363 [sender.py:send():379] send: telemetry
2024-05-26 22:03:37,951 DEBUG   SenderThread:219363 [sender.py:send():379] send: exit
2024-05-26 22:03:37,951 INFO    SenderThread:219363 [sender.py:send_exit():586] handling exit code: 1
2024-05-26 22:03:37,951 INFO    SenderThread:219363 [sender.py:send_exit():588] handling runtime: 3
2024-05-26 22:03:37,951 INFO    SenderThread:219363 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-26 22:03:37,952 INFO    SenderThread:219363 [sender.py:send_exit():594] send defer
2024-05-26 22:03:37,952 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: defer
2024-05-26 22:03:37,952 INFO    HandlerThread:219363 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-26 22:03:37,952 DEBUG   SenderThread:219363 [sender.py:send_request():406] send_request: defer
2024-05-26 22:03:37,952 INFO    SenderThread:219363 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-26 22:03:37,952 INFO    SenderThread:219363 [sender.py:transition_state():614] send defer: 1
2024-05-26 22:03:37,952 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: defer
2024-05-26 22:03:37,952 INFO    HandlerThread:219363 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-26 22:03:37,953 DEBUG   SenderThread:219363 [sender.py:send_request():406] send_request: defer
2024-05-26 22:03:37,953 INFO    SenderThread:219363 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-26 22:03:37,953 INFO    SenderThread:219363 [sender.py:transition_state():614] send defer: 2
2024-05-26 22:03:37,953 DEBUG   HandlerThread:219363 [handler.py:handle_request():146] handle_request: defer
