2024-05-16 22:44:27,819 INFO    StreamThr :5631 [internal.py:wandb_internal():86] W&B internal server running at pid: 5631, started at: 2024-05-16 22:44:27.819141
2024-05-16 22:44:27,820 DEBUG   HandlerThread:5631 [handler.py:handle_request():146] handle_request: status
2024-05-16 22:44:27,822 INFO    WriterThread:5631 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_224427-r4b3dy7n/run-r4b3dy7n.wandb
2024-05-16 22:44:27,822 DEBUG   SenderThread:5631 [sender.py:send():379] send: header
2024-05-16 22:44:27,824 DEBUG   SenderThread:5631 [sender.py:send():379] send: run
2024-05-16 22:44:28,429 INFO    SenderThread:5631 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_224427-r4b3dy7n/files
2024-05-16 22:44:28,429 INFO    SenderThread:5631 [sender.py:_start_run_threads():1124] run started: r4b3dy7n with start time 1715888667.819151
2024-05-16 22:44:28,437 DEBUG   HandlerThread:5631 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 22:44:28,437 DEBUG   SenderThread:5631 [sender.py:send_request():406] send_request: check_version
2024-05-16 22:44:28,678 DEBUG   HandlerThread:5631 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 22:44:28,687 DEBUG   HandlerThread:5631 [system_info.py:__init__():26] System info init
2024-05-16 22:44:28,687 DEBUG   HandlerThread:5631 [system_info.py:__init__():41] System info init done
2024-05-16 22:44:28,687 INFO    HandlerThread:5631 [system_monitor.py:start():194] Starting system monitor
2024-05-16 22:44:28,687 INFO    SystemMonitor:5631 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 22:44:28,687 INFO    HandlerThread:5631 [system_monitor.py:probe():214] Collecting system info
2024-05-16 22:44:28,688 INFO    SystemMonitor:5631 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 22:44:28,688 INFO    SystemMonitor:5631 [interfaces.py:start():190] Started disk monitoring
2024-05-16 22:44:28,689 INFO    SystemMonitor:5631 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 22:44:28,689 INFO    SystemMonitor:5631 [interfaces.py:start():190] Started memory monitoring
