2024-05-16 20:17:07,550 INFO    StreamThr :9911 [internal.py:wandb_internal():86] W&B internal server running at pid: 9911, started at: 2024-05-16 20:17:07.550333
2024-05-16 20:17:07,551 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: status
2024-05-16 20:17:07,552 INFO    WriterThread:9911 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/run-wq6tm9ge.wandb
2024-05-16 20:17:07,553 DEBUG   SenderThread:9911 [sender.py:send():379] send: header
2024-05-16 20:17:07,555 DEBUG   SenderThread:9911 [sender.py:send():379] send: run
2024-05-16 20:17:08,357 INFO    SenderThread:9911 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files
2024-05-16 20:17:08,357 INFO    SenderThread:9911 [sender.py:_start_run_threads():1124] run started: wq6tm9ge with start time 1715879827.55032
2024-05-16 20:17:08,364 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 20:17:08,364 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: check_version
2024-05-16 20:17:08,609 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 20:17:08,617 DEBUG   HandlerThread:9911 [system_info.py:__init__():26] System info init
2024-05-16 20:17:08,617 DEBUG   HandlerThread:9911 [system_info.py:__init__():41] System info init done
2024-05-16 20:17:08,617 INFO    HandlerThread:9911 [system_monitor.py:start():194] Starting system monitor
2024-05-16 20:17:08,617 INFO    SystemMonitor:9911 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 20:17:08,617 INFO    HandlerThread:9911 [system_monitor.py:probe():214] Collecting system info
2024-05-16 20:17:08,617 INFO    SystemMonitor:9911 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 20:17:08,618 INFO    SystemMonitor:9911 [interfaces.py:start():190] Started disk monitoring
2024-05-16 20:17:08,619 INFO    SystemMonitor:9911 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 20:17:08,619 INFO    SystemMonitor:9911 [interfaces.py:start():190] Started memory monitoring
2024-05-16 20:17:08,620 INFO    SystemMonitor:9911 [interfaces.py:start():190] Started network monitoring
2024-05-16 20:17:08,624 DEBUG   HandlerThread:9911 [system_info.py:probe():150] Probing system
2024-05-16 20:17:08,626 DEBUG   HandlerThread:9911 [system_info.py:_probe_git():135] Probing git
2024-05-16 20:17:08,630 DEBUG   HandlerThread:9911 [system_info.py:_probe_git():143] Probing git done
2024-05-16 20:17:08,630 DEBUG   HandlerThread:9911 [system_info.py:probe():198] Probing system done
2024-05-16 20:17:08,630 DEBUG   HandlerThread:9911 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.37', 'python': '3.10.13', 'heartbeatAt': '2024-05-16T17:17:08.624859', 'startedAt': '2024-05-16T17:17:07.547249', 'docker': None, 'cuda': None, 'args': ('-d', 'brats', '-m', 'ae', '-g', '0', '-f', '3'), 'state': 'running', 'program': '/home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/train.py', 'codePathLocal': 'train.py', 'codePath': 'reconstruction/train.py', 'git': {'remote': 'https://github.com/caiyu6666/MedIAnomaly.git', 'commit': 'c45d430f00229ba6b0e1d539f6ef2e4544cbcb79'}, 'email': 'ahmad.abbas176@yahoo.com', 'root': '/home/ahmad/Desktop/Graduation Proj/MedIAnomaly', 'host': 'ahmad', 'username': 'ahmad', 'executable': '/home/ahmad/anaconda3/envs/torch/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3.6, 'min': 800.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 3.599, 'min': 800.0, 'max': 4200.0}, {'current': 3.599, 'min': 800.0, 'max': 4200.0}, {'current': 3.599, 'min': 800.0, 'max': 4200.0}, {'current': 3.599, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 146.32369995117188, 'used': 115.37393188476562}}, 'gpu': 'NVIDIA GeForce GTX 1060 3GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1060 3GB', 'memory_total': 3221225472}], 'memory': {'total': 15.528789520263672}}
2024-05-16 20:17:08,630 INFO    HandlerThread:9911 [system_monitor.py:probe():224] Finished collecting system info
2024-05-16 20:17:08,630 INFO    HandlerThread:9911 [system_monitor.py:probe():227] Publishing system info
2024-05-16 20:17:08,630 DEBUG   HandlerThread:9911 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-16 20:17:09,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/conda-environment.yaml
2024-05-16 20:17:11,751 DEBUG   HandlerThread:9911 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-16 20:17:11,751 INFO    HandlerThread:9911 [system_monitor.py:probe():229] Finished publishing system info
2024-05-16 20:17:11,753 DEBUG   SenderThread:9911 [sender.py:send():379] send: files
2024-05-16 20:17:11,753 INFO    SenderThread:9911 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-16 20:17:11,857 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: python_packages
2024-05-16 20:17:11,858 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: python_packages
2024-05-16 20:17:11,859 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 20:17:11,859 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: stop_status
2024-05-16 20:17:11,862 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 20:17:12,264 DEBUG   SenderThread:9911 [sender.py:send():379] send: telemetry
2024-05-16 20:17:12,357 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/conda-environment.yaml
2024-05-16 20:17:12,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/requirements.txt
2024-05-16 20:17:12,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/output.log
2024-05-16 20:17:12,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/wandb-metadata.json
2024-05-16 20:17:12,583 INFO    wandb-upload_0:9911 [upload_job.py:push():131] Uploaded file /tmp/tmptega2inywandb/ghosfvv2-wandb-metadata.json
2024-05-16 20:17:13,265 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 20:17:14,205 DEBUG   SenderThread:9911 [sender.py:send():379] send: telemetry
2024-05-16 20:17:14,247 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: partial_history
2024-05-16 20:17:14,255 DEBUG   SenderThread:9911 [sender.py:send():379] send: exit
2024-05-16 20:17:14,255 INFO    SenderThread:9911 [sender.py:send_exit():586] handling exit code: 1
2024-05-16 20:17:14,255 INFO    SenderThread:9911 [sender.py:send_exit():588] handling runtime: 5
2024-05-16 20:17:14,256 INFO    SenderThread:9911 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-16 20:17:14,257 INFO    SenderThread:9911 [sender.py:send_exit():594] send defer
2024-05-16 20:17:14,257 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,257 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-16 20:17:14,257 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,257 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-16 20:17:14,257 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 1
2024-05-16 20:17:14,257 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,257 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-16 20:17:14,257 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,258 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-16 20:17:14,258 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 2
2024-05-16 20:17:14,258 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,258 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-16 20:17:14,258 INFO    HandlerThread:9911 [system_monitor.py:finish():203] Stopping system monitor
2024-05-16 20:17:14,258 INFO    HandlerThread:9911 [interfaces.py:finish():202] Joined cpu monitor
2024-05-16 20:17:14,258 DEBUG   SystemMonitor:9911 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 20:17:14,258 INFO    HandlerThread:9911 [interfaces.py:finish():202] Joined disk monitor
2024-05-16 20:17:14,258 DEBUG   SystemMonitor:9911 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-16 20:17:14,259 DEBUG   SystemMonitor:9911 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-16 20:17:14,302 INFO    HandlerThread:9911 [interfaces.py:finish():202] Joined gpu monitor
2024-05-16 20:17:14,302 INFO    HandlerThread:9911 [interfaces.py:finish():202] Joined memory monitor
2024-05-16 20:17:14,302 INFO    HandlerThread:9911 [interfaces.py:finish():202] Joined network monitor
2024-05-16 20:17:14,302 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,302 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-16 20:17:14,302 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 3
2024-05-16 20:17:14,302 DEBUG   SenderThread:9911 [sender.py:send():379] send: stats
2024-05-16 20:17:14,302 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,303 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-16 20:17:14,303 DEBUG   SenderThread:9911 [sender.py:send():379] send: history
2024-05-16 20:17:14,303 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: summary_record
2024-05-16 20:17:14,303 INFO    SenderThread:9911 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-16 20:17:14,304 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,304 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-16 20:17:14,304 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 4
2024-05-16 20:17:14,304 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,304 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-16 20:17:14,304 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,304 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-16 20:17:14,304 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 5
2024-05-16 20:17:14,304 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,304 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-16 20:17:14,305 DEBUG   SenderThread:9911 [sender.py:send():379] send: summary
2024-05-16 20:17:14,305 INFO    SenderThread:9911 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-16 20:17:14,305 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,305 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-16 20:17:14,305 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 6
2024-05-16 20:17:14,305 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,305 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-16 20:17:14,305 DEBUG   SenderThread:9911 [sender.py:send_request():406] send_request: defer
2024-05-16 20:17:14,305 INFO    SenderThread:9911 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-16 20:17:14,308 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 20:17:14,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/output.log
2024-05-16 20:17:14,358 INFO    Thread-12 :9911 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201707-wq6tm9ge/files/wandb-summary.json
2024-05-16 20:17:14,517 INFO    SenderThread:9911 [sender.py:transition_state():614] send defer: 7
2024-05-16 20:17:14,517 DEBUG   HandlerThread:9911 [handler.py:handle_request():146] handle_request: defer
2024-05-16 20:17:14,517 INFO    HandlerThread:9911 [handler.py:handle_request_defer():172] handle defer: 7
