2024-05-16 20:15:26,676 INFO    StreamThr :9738 [internal.py:wandb_internal():86] W&B internal server running at pid: 9738, started at: 2024-05-16 20:15:26.676284
2024-05-16 20:15:26,677 DEBUG   HandlerThread:9738 [handler.py:handle_request():146] handle_request: status
2024-05-16 20:15:26,679 INFO    WriterThread:9738 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201526-ru7ysuct/run-ru7ysuct.wandb
2024-05-16 20:15:26,679 DEBUG   SenderThread:9738 [sender.py:send():379] send: header
2024-05-16 20:15:26,686 DEBUG   SenderThread:9738 [sender.py:send():379] send: run
2024-05-16 20:15:27,318 INFO    SenderThread:9738 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240516_201526-ru7ysuct/files
2024-05-16 20:15:27,318 INFO    SenderThread:9738 [sender.py:_start_run_threads():1124] run started: ru7ysuct with start time 1715879726.676907
2024-05-16 20:15:27,324 DEBUG   HandlerThread:9738 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 20:15:27,324 DEBUG   SenderThread:9738 [sender.py:send_request():406] send_request: check_version
2024-05-16 20:15:27,574 DEBUG   HandlerThread:9738 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 20:15:27,583 DEBUG   HandlerThread:9738 [system_info.py:__init__():26] System info init
2024-05-16 20:15:27,583 DEBUG   HandlerThread:9738 [system_info.py:__init__():41] System info init done
2024-05-16 20:15:27,583 INFO    HandlerThread:9738 [system_monitor.py:start():194] Starting system monitor
2024-05-16 20:15:27,583 INFO    SystemMonitor:9738 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 20:15:27,583 INFO    HandlerThread:9738 [system_monitor.py:probe():214] Collecting system info
2024-05-16 20:15:27,583 INFO    SystemMonitor:9738 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 20:15:27,584 INFO    SystemMonitor:9738 [interfaces.py:start():190] Started disk monitoring
2024-05-16 20:15:27,585 INFO    SystemMonitor:9738 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 20:15:27,585 INFO    SystemMonitor:9738 [interfaces.py:start():190] Started memory monitoring
2024-05-16 20:15:27,586 INFO    SystemMonitor:9738 [interfaces.py:start():190] Started network monitoring
2024-05-16 20:15:27,595 DEBUG   HandlerThread:9738 [system_info.py:probe():150] Probing system
2024-05-16 20:15:27,597 DEBUG   HandlerThread:9738 [system_info.py:_probe_git():135] Probing git
2024-05-16 20:15:27,602 DEBUG   HandlerThread:9738 [system_info.py:_probe_git():143] Probing git done
2024-05-16 20:15:27,602 DEBUG   HandlerThread:9738 [system_info.py:probe():198] Probing system done
