2024-05-26 22:07:40,479 INFO    StreamThr :220599 [internal.py:wandb_internal():86] W&B internal server running at pid: 220599, started at: 2024-05-26 22:07:40.479100
2024-05-26 22:07:40,480 DEBUG   HandlerThread:220599 [handler.py:handle_request():146] handle_request: status
2024-05-26 22:07:40,481 INFO    WriterThread:220599 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220740-j54s3aov/run-j54s3aov.wandb
2024-05-26 22:07:40,482 DEBUG   SenderThread:220599 [sender.py:send():379] send: header
2024-05-26 22:07:40,484 DEBUG   SenderThread:220599 [sender.py:send():379] send: run
2024-05-26 22:07:41,028 INFO    SenderThread:220599 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220740-j54s3aov/files
2024-05-26 22:07:41,028 INFO    SenderThread:220599 [sender.py:_start_run_threads():1124] run started: j54s3aov with start time 1716750460.479151
2024-05-26 22:07:41,036 DEBUG   HandlerThread:220599 [handler.py:handle_request():146] handle_request: check_version
2024-05-26 22:07:41,036 DEBUG   SenderThread:220599 [sender.py:send_request():406] send_request: check_version
2024-05-26 22:07:41,315 DEBUG   HandlerThread:220599 [handler.py:handle_request():146] handle_request: run_start
2024-05-26 22:07:41,323 DEBUG   HandlerThread:220599 [system_info.py:__init__():26] System info init
2024-05-26 22:07:41,324 DEBUG   HandlerThread:220599 [system_info.py:__init__():41] System info init done
2024-05-26 22:07:41,324 INFO    HandlerThread:220599 [system_monitor.py:start():194] Starting system monitor
2024-05-26 22:07:41,324 INFO    SystemMonitor:220599 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-26 22:07:41,324 INFO    HandlerThread:220599 [system_monitor.py:probe():214] Collecting system info
2024-05-26 22:07:41,324 INFO    SystemMonitor:220599 [interfaces.py:start():190] Started cpu monitoring
2024-05-26 22:07:41,325 INFO    SystemMonitor:220599 [interfaces.py:start():190] Started disk monitoring
2024-05-26 22:07:41,326 INFO    SystemMonitor:220599 [interfaces.py:start():190] Started gpu monitoring
2024-05-26 22:07:41,326 INFO    SystemMonitor:220599 [interfaces.py:start():190] Started memory monitoring
2024-05-26 22:07:41,327 INFO    SystemMonitor:220599 [interfaces.py:start():190] Started network monitoring
2024-05-26 22:07:41,336 DEBUG   HandlerThread:220599 [system_info.py:probe():150] Probing system
2024-05-26 22:07:41,337 DEBUG   HandlerThread:220599 [system_info.py:_probe_git():135] Probing git
2024-05-26 22:07:41,342 DEBUG   HandlerThread:220599 [system_info.py:_probe_git():143] Probing git done
2024-05-26 22:07:41,343 DEBUG   HandlerThread:220599 [system_info.py:probe():198] Probing system done
