2024-05-26 22:09:21,317 INFO    StreamThr :220944 [internal.py:wandb_internal():86] W&B internal server running at pid: 220944, started at: 2024-05-26 22:09:21.317174
2024-05-26 22:09:21,318 DEBUG   HandlerThread:220944 [handler.py:handle_request():146] handle_request: status
2024-05-26 22:09:21,320 INFO    WriterThread:220944 [datastore.py:open_for_write():87] open: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220921-tak2i0ue/run-tak2i0ue.wandb
2024-05-26 22:09:21,320 DEBUG   SenderThread:220944 [sender.py:send():379] send: header
2024-05-26 22:09:21,322 DEBUG   SenderThread:220944 [sender.py:send():379] send: run
2024-05-26 22:09:21,884 INFO    SenderThread:220944 [dir_watcher.py:__init__():211] watching files in: /home/ahmad/Desktop/Graduation Proj/MedIAnomaly/reconstruction/wandb/run-20240526_220921-tak2i0ue/files
2024-05-26 22:09:21,884 INFO    SenderThread:220944 [sender.py:_start_run_threads():1124] run started: tak2i0ue with start time 1716750561.317198
2024-05-26 22:09:21,890 DEBUG   HandlerThread:220944 [handler.py:handle_request():146] handle_request: check_version
2024-05-26 22:09:21,891 DEBUG   SenderThread:220944 [sender.py:send_request():406] send_request: check_version
2024-05-26 22:09:22,170 DEBUG   HandlerThread:220944 [handler.py:handle_request():146] handle_request: run_start
2024-05-26 22:09:22,179 DEBUG   HandlerThread:220944 [system_info.py:__init__():26] System info init
2024-05-26 22:09:22,179 DEBUG   HandlerThread:220944 [system_info.py:__init__():41] System info init done
2024-05-26 22:09:22,179 INFO    HandlerThread:220944 [system_monitor.py:start():194] Starting system monitor
2024-05-26 22:09:22,179 INFO    SystemMonitor:220944 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-26 22:09:22,179 INFO    HandlerThread:220944 [system_monitor.py:probe():214] Collecting system info
2024-05-26 22:09:22,182 INFO    SystemMonitor:220944 [interfaces.py:start():190] Started cpu monitoring
2024-05-26 22:09:22,182 INFO    SystemMonitor:220944 [interfaces.py:start():190] Started disk monitoring
2024-05-26 22:09:22,185 INFO    SystemMonitor:220944 [interfaces.py:start():190] Started gpu monitoring
2024-05-26 22:09:22,186 INFO    SystemMonitor:220944 [interfaces.py:start():190] Started memory monitoring
2024-05-26 22:09:22,186 INFO    SystemMonitor:220944 [interfaces.py:start():190] Started network monitoring
2024-05-26 22:09:22,187 DEBUG   HandlerThread:220944 [system_info.py:probe():150] Probing system
2024-05-26 22:09:22,207 DEBUG   HandlerThread:220944 [system_info.py:_probe_git():135] Probing git
2024-05-26 22:09:22,228 DEBUG   HandlerThread:220944 [system_info.py:_probe_git():143] Probing git done
